"user_id","governorate","wallet_type","account_age_days","recency_days","monthly_txn_frequency","loan_amount_egp","failed_trans_last_30d","transaction_risk_tier","is_churned","is_defaulted","composite_churn_indicator"
"EG_WAL_14901","Giza","Basic",322,84,22,2500,0,"Low Risk",1,0,6
"EG_WAL_12105","Cairo","Basic",708,84,16,500,1,"Medium Risk",1,0,4
"EG_WAL_14391","Giza","Verified_Tier1",675,84,16,1000,2,"Medium Risk",1,0,4
"EG_WAL_11456","Alexandria","Basic",621,84,26,1000,0,"Low Risk",1,0,6
"EG_WAL_11491","Cairo","Basic",261,84,14,2500,1,"Medium Risk",1,0,3
"EG_WAL_11575","Cairo","Basic",541,84,14,2500,0,"Low Risk",1,0,3
"EG_WAL_13944","Cairo","Verified_Tier1",180,84,17,2500,1,"Medium Risk",1,0,5
"EG_WAL_11967","Cairo","Basic",423,84,17,5000,0,"Low Risk",1,0,4
"EG_WAL_12705","Gharbia","Basic",498,84,12,5000,0,"Low Risk",1,0,2
"EG_WAL_10361","Giza","Verified_Tier1",432,84,17,5000,0,"Low Risk",1,0,5
"EG_WAL_12428","Cairo","Basic",549,84,14,5000,0,"Low Risk",1,0,3
"EG_WAL_10623","Giza","Verified_Tier1",354,84,18,2500,0,"Low Risk",1,0,5
"EG_WAL_12475","Gharbia","Basic",583,84,14,5000,0,"Low Risk",1,0,3
"EG_WAL_11492","Cairo","Basic",449,84,25,1000,0,"Low Risk",1,0,6
"EG_WAL_13187","Cairo","Merchant",647,84,15,5000,0,"Low Risk",1,0,4
"EG_WAL_14357","Giza","Basic",157,84,18,1000,0,"Low Risk",1,0,5
"EG_WAL_13773","Alexandria","Basic",73,84,22,5000,2,"Medium Risk",1,0,6
"EG_WAL_11263","Giza","Basic",150,84,23,0,0,"Low Risk",1,0,6
"EG_WAL_13042","Cairo","Basic",234,84,14,5000,1,"Medium Risk",1,0,3
"EG_WAL_13520","Cairo","Basic",591,84,18,1000,0,"Low Risk",1,0,5
"EG_WAL_10463","Giza","Basic",351,84,12,1000,0,"Low Risk",1,0,2
"EG_WAL_13362","Alexandria","Basic",595,84,14,1000,0,"Low Risk",1,0,3
"EG_WAL_14026","Cairo","Basic",278,84,21,1000,0,"Low Risk",1,0,6
"EG_WAL_11222","Giza","Verified_Tier1",101,84,16,0,0,"Low Risk",1,0,4
"EG_WAL_12416","Cairo","Verified_Tier1",648,84,10,2500,1,"Medium Risk",1,0,2
"EG_WAL_12797","Giza","Basic",353,84,17,1000,0,"Low Risk",1,0,4
"EG_WAL_13692","Alexandria","Basic",617,84,16,1000,1,"Medium Risk",1,0,4
"EG_WAL_14373","Cairo","Basic",333,84,14,0,0,"Low Risk",1,0,3
"EG_WAL_11411","Cairo","Verified_Tier1",175,84,24,1000,0,"Low Risk",1,0,6
"EG_WAL_11907","Cairo","Basic",637,84,15,5000,1,"Medium Risk",1,0,4
"EG_WAL_14245","Asyut","Basic",83,84,24,500,0,"Low Risk",1,0,6
"EG_WAL_12551","Cairo","Verified_Tier1",443,84,15,500,0,"Low Risk",1,0,4
"EG_WAL_14975","Giza","Merchant",608,84,14,1000,2,"Medium Risk",1,0,3
"EG_WAL_11048","Gharbia","Verified_Tier1",41,84,18,1000,0,"Low Risk",1,0,5
"EG_WAL_11025","Giza","Basic",272,84,15,2500,0,"Low Risk",1,0,4
"EG_WAL_10968","Giza","Basic",78,84,17,5000,0,"Low Risk",1,0,5
"EG_WAL_12618","Gharbia","Basic",72,84,20,0,0,"Low Risk",1,0,6
"EG_WAL_14007","Giza","Basic",349,84,11,5000,3,"Medium Risk",1,0,2
"EG_WAL_14501","Giza","Verified_Tier1",429,84,11,0,2,"Medium Risk",1,0,2
"EG_WAL_10375","Cairo","Verified_Tier1",609,84,11,1000,0,"Low Risk",1,0,2
"EG_WAL_13476","Asyut","Merchant",233,83,10,2500,0,"Low Risk",1,0,2
"EG_WAL_13529","Giza","Basic",46,83,15,5000,3,"Medium Risk",1,0,3
"EG_WAL_13576","Cairo","Basic",237,83,19,2500,0,"Low Risk",1,0,6
"EG_WAL_12865","Giza","Basic",251,83,6,0,0,"Low Risk",1,0,2
"EG_WAL_10112","Asyut","Basic",411,83,16,500,2,"Medium Risk",1,0,4
"EG_WAL_11418","Giza","Verified_Tier1",256,83,10,1000,1,"Medium Risk",1,0,2
"EG_WAL_12602","Alexandria","Verified_Tier1",599,83,22,1000,0,"Low Risk",1,0,6
"EG_WAL_11892","Gharbia","Verified_Tier1",405,83,11,2500,1,"Medium Risk",1,0,2
"EG_WAL_14133","Giza","Verified_Tier1",294,83,17,500,0,"Low Risk",1,0,5
"EG_WAL_11137","Giza","Verified_Tier1",359,83,20,500,1,"Medium Risk",1,0,6
"EG_WAL_13910","Cairo","Basic",125,83,19,1000,2,"Medium Risk",1,0,5
"EG_WAL_12913","Asyut","Basic",338,83,19,500,1,"Medium Risk",1,0,5
"EG_WAL_13331","Alexandria","Basic",416,83,12,5000,0,"Low Risk",1,0,2
"EG_WAL_13318","Gharbia","Basic",354,83,19,1000,1,"Medium Risk",1,0,6
"EG_WAL_14360","Cairo","Verified_Tier1",667,83,11,0,0,"Low Risk",1,0,2
"EG_WAL_11458","Cairo","Basic",301,83,19,1000,0,"Low Risk",1,0,5
"EG_WAL_12221","Giza","Basic",543,83,12,5000,0,"Low Risk",1,0,2
"EG_WAL_12805","Asyut","Verified_Tier1",223,83,20,2500,1,"Medium Risk",1,0,6
"EG_WAL_10076","Alexandria","Basic",37,83,16,2500,0,"Low Risk",1,0,4
"EG_WAL_11044","Gharbia","Verified_Tier1",169,83,14,0,0,"Low Risk",1,0,3
"EG_WAL_12335","Cairo","Verified_Tier1",618,83,21,1000,0,"Low Risk",1,0,6
"EG_WAL_10415","Giza","Verified_Tier1",584,83,24,5000,1,"Medium Risk",1,0,6
"EG_WAL_13210","Cairo","Verified_Tier1",109,83,26,1000,1,"Medium Risk",1,0,6
"EG_WAL_11300","Cairo","Basic",535,83,15,5000,0,"Low Risk",1,0,3
"EG_WAL_11958","Giza","Basic",676,83,12,5000,1,"Medium Risk",1,0,2
"EG_WAL_14511","Giza","Basic",612,83,24,500,0,"Low Risk",1,0,6
"EG_WAL_14025","Gharbia","Verified_Tier1",225,83,7,500,0,"Low Risk",1,0,2
"EG_WAL_12847","Cairo","Basic",578,83,17,500,1,"Medium Risk",1,0,5
"EG_WAL_11173","Cairo","Basic",144,83,18,1000,0,"Low Risk",1,0,5
"EG_WAL_11002","Gharbia","Verified_Tier1",385,83,12,1000,1,"Medium Risk",1,0,2
"EG_WAL_13386","Cairo","Basic",501,83,18,5000,0,"Low Risk",1,0,5
"EG_WAL_11683","Gharbia","Merchant",148,83,19,5000,0,"Low Risk",1,0,5
"EG_WAL_11337","Alexandria","Basic",452,83,12,5000,0,"Low Risk",1,0,2
"EG_WAL_14349","Giza","Basic",537,83,15,2500,1,"Medium Risk",1,0,4
"EG_WAL_13083","Giza","Basic",672,83,21,5000,0,"Low Risk",1,0,6
"EG_WAL_14429","Alexandria","Basic",682,83,20,500,0,"Low Risk",1,0,6
"EG_WAL_11619","Alexandria","Merchant",634,83,26,5000,2,"Medium Risk",1,0,6
"EG_WAL_13009","Cairo","Verified_Tier1",246,83,18,5000,2,"Medium Risk",1,0,5
"EG_WAL_11062","Alexandria","Basic",38,83,16,0,1,"Medium Risk",1,0,4
"EG_WAL_13171","Cairo","Verified_Tier1",697,83,16,500,0,"Low Risk",1,0,4
"EG_WAL_12372","Alexandria","Verified_Tier1",471,83,7,500,0,"Low Risk",1,0,2
"EG_WAL_12812","Alexandria","Basic",44,83,12,5000,0,"Low Risk",1,0,2
"EG_WAL_14285","Giza","Verified_Tier1",576,83,9,1000,0,"Low Risk",1,0,2
"EG_WAL_14725","Cairo","Basic",675,83,8,1000,0,"Low Risk",1,0,2
"EG_WAL_10355","Giza","Basic",697,83,18,0,0,"Low Risk",1,0,5
"EG_WAL_14300","Cairo","Basic",706,83,14,2500,1,"Medium Risk",1,0,3
"EG_WAL_11546","Gharbia","Verified_Tier1",147,83,12,500,0,"Low Risk",1,0,2
"EG_WAL_11298","Giza","Basic",570,82,11,0,1,"Medium Risk",1,0,2
"EG_WAL_13608","Asyut","Basic",456,82,15,1000,1,"Medium Risk",1,0,3
"EG_WAL_11354","Giza","Basic",418,82,13,0,0,"Low Risk",1,0,3
"EG_WAL_14490","Cairo","Verified_Tier1",285,82,13,5000,0,"Low Risk",1,0,3
"EG_WAL_13449","Cairo","Basic",657,82,15,1000,0,"Low Risk",1,0,3
"EG_WAL_10121","Gharbia","Verified_Tier1",209,82,8,0,0,"Low Risk",1,0,2
"EG_WAL_12889","Gharbia","Verified_Tier1",394,82,11,5000,0,"Low Risk",1,0,2
"EG_WAL_11623","Asyut","Verified_Tier1",495,82,11,1000,1,"Medium Risk",1,0,2
"EG_WAL_14082","Giza","Basic",221,82,11,500,1,"Medium Risk",1,0,2
"EG_WAL_11701","Giza","Verified_Tier1",461,82,17,500,1,"Medium Risk",1,0,5
"EG_WAL_11399","Alexandria","Verified_Tier1",413,82,16,5000,1,"Medium Risk",1,0,4
"EG_WAL_13729","Giza","Verified_Tier1",704,82,18,0,1,"Medium Risk",1,0,5
"EG_WAL_14198","Giza","Verified_Tier1",475,82,12,2500,0,"Low Risk",1,0,2
"EG_WAL_10333","Cairo","Basic",109,82,12,2500,0,"Low Risk",1,0,2
"EG_WAL_10519","Cairo","Verified_Tier1",670,82,12,0,0,"Low Risk",1,0,2
"EG_WAL_13558","Cairo","Verified_Tier1",88,82,19,5000,0,"Low Risk",1,0,5
"EG_WAL_14404","Asyut","Verified_Tier1",121,82,13,2500,1,"Medium Risk",1,0,3
"EG_WAL_14164","Giza","Verified_Tier1",555,82,21,1000,0,"Low Risk",1,0,6
"EG_WAL_14205","Giza","Verified_Tier1",122,82,14,1000,0,"Low Risk",1,0,3
"EG_WAL_14696","Giza","Basic",664,82,15,2500,0,"Low Risk",1,0,4
"EG_WAL_10395","Asyut","Basic",59,82,13,5000,0,"Low Risk",1,0,3
"EG_WAL_14700","Cairo","Verified_Tier1",435,82,10,500,1,"Medium Risk",1,0,2
"EG_WAL_10034","Asyut","Basic",660,82,18,5000,2,"Medium Risk",1,0,5
"EG_WAL_13105","Giza","Verified_Tier1",300,82,15,2500,0,"Low Risk",1,0,4
"EG_WAL_14752","Alexandria","Basic",261,82,14,500,0,"Low Risk",1,0,3
"EG_WAL_11691","Giza","Basic",176,82,10,2500,0,"Low Risk",1,0,2
"EG_WAL_12860","Gharbia","Basic",346,82,19,1000,0,"Low Risk",1,0,5
"EG_WAL_12917","Gharbia","Basic",42,82,18,2500,0,"Low Risk",1,0,5
"EG_WAL_11803","Cairo","Basic",469,82,18,500,0,"Low Risk",1,0,5
"EG_WAL_10754","Cairo","Basic",216,82,12,5000,0,"Low Risk",1,0,2
"EG_WAL_13141","Asyut","Basic",502,82,12,500,0,"Low Risk",1,0,2
"EG_WAL_11524","Giza","Basic",570,82,16,2500,1,"Medium Risk",1,0,4
"EG_WAL_10899","Cairo","Basic",71,82,17,5000,0,"Low Risk",1,0,4
"EG_WAL_11188","Cairo","Merchant",258,82,10,1000,1,"Medium Risk",1,0,2
"EG_WAL_14363","Giza","Basic",599,82,10,500,0,"Low Risk",1,0,2
"EG_WAL_13157","Cairo","Basic",576,82,24,5000,1,"Medium Risk",1,0,6
"EG_WAL_13876","Cairo","Verified_Tier1",648,82,16,5000,0,"Low Risk",1,0,4
"EG_WAL_14762","Alexandria","Verified_Tier1",411,82,12,500,0,"Low Risk",1,0,2
"EG_WAL_10556","Cairo","Basic",179,82,20,2500,0,"Low Risk",1,0,6
"EG_WAL_10521","Cairo","Basic",76,82,21,1000,0,"Low Risk",1,0,6
"EG_WAL_14981","Cairo","Basic",131,82,13,5000,2,"Medium Risk",1,0,3
"EG_WAL_14307","Giza","Basic",407,82,17,500,0,"Low Risk",1,0,5
"EG_WAL_11797","Cairo","Basic",444,82,15,1000,0,"Low Risk",1,0,3
"EG_WAL_11006","Alexandria","Basic",210,82,21,2500,0,"Low Risk",1,0,6
"EG_WAL_13829","Cairo","Basic",325,82,26,500,0,"Low Risk",1,0,6
"EG_WAL_10650","Cairo","Basic",95,82,22,0,1,"Medium Risk",1,0,6
"EG_WAL_11915","Alexandria","Basic",145,82,21,500,0,"Low Risk",1,0,6
"EG_WAL_13939","Giza","Verified_Tier1",234,82,22,0,0,"Low Risk",1,0,6
"EG_WAL_13182","Cairo","Verified_Tier1",488,82,23,1000,0,"Low Risk",1,0,6
"EG_WAL_12223","Cairo","Basic",72,82,12,500,0,"Low Risk",1,0,2
"EG_WAL_11661","Giza","Verified_Tier1",396,82,13,0,0,"Low Risk",1,0,3
"EG_WAL_11277","Asyut","Verified_Tier1",53,82,12,2500,0,"Low Risk",1,0,2
"EG_WAL_11662","Asyut","Basic",279,82,13,1000,0,"Low Risk",1,0,3
"EG_WAL_13763","Cairo","Basic",393,82,17,5000,0,"Low Risk",1,0,5
"EG_WAL_13733","Giza","Verified_Tier1",612,82,11,500,2,"Medium Risk",1,0,2
"EG_WAL_14253","Giza","Basic",389,82,22,5000,1,"Medium Risk",1,0,6
"EG_WAL_11420","Cairo","Verified_Tier1",570,82,18,0,1,"Medium Risk",1,0,5
"EG_WAL_14632","Gharbia","Verified_Tier1",638,82,18,0,0,"Low Risk",1,0,5
"EG_WAL_13248","Gharbia","Basic",329,82,18,2500,1,"Medium Risk",1,0,5
"EG_WAL_12243","Asyut","Basic",315,82,8,1000,0,"Low Risk",1,0,2
"EG_WAL_11204","Giza","Basic",702,82,18,500,1,"Medium Risk",1,0,5
"EG_WAL_13334","Gharbia","Basic",441,82,16,500,0,"Low Risk",1,0,4
"EG_WAL_14785","Cairo","Basic",226,82,13,5000,1,"Medium Risk",1,0,3
"EG_WAL_10139","Asyut","Basic",625,82,14,1000,0,"Low Risk",1,0,3
"EG_WAL_12533","Cairo","Merchant",704,82,17,1000,0,"Low Risk",1,0,5
"EG_WAL_11839","Cairo","Verified_Tier1",711,82,21,500,0,"Low Risk",1,0,6
"EG_WAL_13717","Cairo","Basic",463,81,9,0,0,"Low Risk",1,0,2
"EG_WAL_11264","Cairo","Verified_Tier1",635,81,19,2500,1,"Medium Risk",1,0,5
"EG_WAL_14757","Alexandria","Basic",425,81,8,5000,0,"Low Risk",1,0,2
"EG_WAL_14343","Gharbia","Basic",428,81,16,1000,2,"Medium Risk",1,0,4
"EG_WAL_13943","Cairo","Verified_Tier1",309,81,26,2500,0,"Low Risk",1,0,6
"EG_WAL_10844","Cairo","Basic",119,81,16,1000,0,"Low Risk",1,0,4
"EG_WAL_11705","Cairo","Verified_Tier1",251,81,9,5000,2,"Medium Risk",1,0,2
"EG_WAL_10300","Cairo","Basic",365,81,18,5000,0,"Low Risk",1,0,5
"EG_WAL_12418","Cairo","Basic",398,81,16,2500,0,"Low Risk",1,0,4
"EG_WAL_11389","Giza","Basic",45,81,16,500,1,"Medium Risk",1,0,4
"EG_WAL_11423","Cairo","Basic",462,81,10,2500,0,"Low Risk",1,0,2
"EG_WAL_10525","Giza","Basic",175,81,16,500,0,"Low Risk",1,0,4
"EG_WAL_10528","Cairo","Basic",708,81,16,0,0,"Low Risk",1,0,4
"EG_WAL_13989","Gharbia","Basic",151,81,15,2500,0,"Low Risk",1,0,4
"EG_WAL_10471","Asyut","Merchant",358,81,20,0,0,"Low Risk",1,0,6
"EG_WAL_10945","Cairo","Basic",569,81,15,500,0,"Low Risk",1,0,4
"EG_WAL_12490","Cairo","Basic",133,81,18,500,0,"Low Risk",1,0,5
"EG_WAL_13298","Cairo","Basic",296,81,11,1000,0,"Low Risk",1,0,2
"EG_WAL_14959","Alexandria","Verified_Tier1",496,81,11,2500,0,"Low Risk",1,0,2
"EG_WAL_12178","Alexandria","Basic",282,81,20,500,0,"Low Risk",1,0,6
"EG_WAL_12196","Giza","Basic",213,81,18,500,2,"Medium Risk",1,0,5
"EG_WAL_10925","Cairo","Basic",565,81,29,2500,0,"Low Risk",1,0,6
"EG_WAL_11439","Alexandria","Basic",559,81,18,1000,0,"Low Risk",1,0,5
"EG_WAL_12013","Cairo","Basic",238,81,15,2500,2,"Medium Risk",1,0,3
"EG_WAL_14712","Cairo","Basic",589,81,14,5000,0,"Low Risk",1,0,3
"EG_WAL_11410","Cairo","Basic",334,81,12,500,2,"Medium Risk",1,0,2
"EG_WAL_12168","Alexandria","Verified_Tier1",350,81,17,1000,0,"Low Risk",1,0,5
"EG_WAL_14444","Giza","Verified_Tier1",309,81,12,500,0,"Low Risk",1,0,2
"EG_WAL_13711","Alexandria","Verified_Tier1",485,81,14,500,2,"Medium Risk",1,0,3
"EG_WAL_13997","Cairo","Verified_Tier1",492,81,21,2500,0,"Low Risk",1,0,6
"EG_WAL_12747","Cairo","Verified_Tier1",118,81,17,5000,0,"Low Risk",1,0,5
"EG_WAL_13640","Cairo","Verified_Tier1",38,81,23,1000,0,"Low Risk",1,0,6
"EG_WAL_13562","Cairo","Verified_Tier1",124,81,14,2500,0,"Low Risk",1,0,3
"EG_WAL_10464","Asyut","Basic",304,81,12,1000,0,"Low Risk",1,0,2
"EG_WAL_10021","Cairo","Basic",38,81,17,500,2,"Medium Risk",1,0,4
"EG_WAL_10627","Alexandria","Basic",545,81,12,5000,0,"Low Risk",1,0,2
"EG_WAL_12869","Cairo","Basic",598,81,14,500,0,"Low Risk",1,0,3
"EG_WAL_12561","Alexandria","Verified_Tier1",683,81,14,5000,0,"Low Risk",1,0,3
"EG_WAL_12664","Giza","Basic",301,81,21,5000,0,"Low Risk",1,0,6
"EG_WAL_11988","Giza","Verified_Tier1",623,81,14,1000,0,"Low Risk",1,0,3
"EG_WAL_11869","Alexandria","Basic",81,81,14,0,0,"Low Risk",1,0,3
"EG_WAL_11764","Cairo","Basic",142,81,14,1000,4,"High Risk",1,1,3
"EG_WAL_11727","Asyut","Basic",327,81,14,2500,1,"Medium Risk",1,0,3
"EG_WAL_12519","Alexandria","Basic",407,81,21,1000,0,"Low Risk",1,0,6
"EG_WAL_11496","Giza","Verified_Tier1",138,81,14,1000,1,"Medium Risk",1,0,3
"EG_WAL_11469","Alexandria","Basic",694,81,14,2500,0,"Low Risk",1,0,3
"EG_WAL_13486","Cairo","Merchant",416,81,16,500,0,"Low Risk",1,0,4
"EG_WAL_10922","Gharbia","Verified_Tier1",691,81,14,500,0,"Low Risk",1,0,3
"EG_WAL_12660","Giza","Verified_Tier1",162,81,17,500,1,"Medium Risk",1,0,5
"EG_WAL_10157","Alexandria","Basic",554,81,14,5000,2,"Medium Risk",1,0,3
"EG_WAL_13751","Asyut","Verified_Tier1",282,81,13,2500,0,"Low Risk",1,0,3
"EG_WAL_14923","Gharbia","Basic",216,81,18,500,0,"Low Risk",1,0,5
"EG_WAL_11274","Giza","Verified_Tier1",159,81,13,0,0,"Low Risk",1,0,3
"EG_WAL_14452","Gharbia","Basic",365,81,13,500,0,"Low Risk",1,0,3
"EG_WAL_14466","Cairo","Verified_Tier1",488,80,7,2500,0,"Low Risk",1,0,2
"EG_WAL_10195","Cairo","Verified_Tier1",217,80,22,2500,0,"Low Risk",1,0,6
"EG_WAL_12621","Gharbia","Verified_Tier1",666,80,20,5000,0,"Low Risk",1,0,6
"EG_WAL_14061","Cairo","Basic",58,80,15,0,0,"Low Risk",1,0,4
"EG_WAL_10316","Giza","Basic",462,80,23,500,0,"Low Risk",1,0,6
"EG_WAL_13338","Giza","Basic",277,80,14,0,0,"Low Risk",1,0,3
"EG_WAL_14398","Cairo","Basic",284,80,18,2500,1,"Medium Risk",1,0,5
"EG_WAL_13517","Cairo","Basic",62,80,19,2500,0,"Low Risk",1,0,5
"EG_WAL_11992","Giza","Verified_Tier1",112,80,11,500,0,"Low Risk",1,0,2
"EG_WAL_14468","Asyut","Basic",370,80,21,500,0,"Low Risk",1,0,6
"EG_WAL_12312","Giza","Basic",578,80,11,500,0,"Low Risk",1,0,2
"EG_WAL_13090","Giza","Verified_Tier1",174,80,19,1000,0,"Low Risk",1,0,5
"EG_WAL_14512","Cairo","Verified_Tier1",464,80,15,1000,0,"Low Risk",1,0,4
"EG_WAL_12209","Asyut","Verified_Tier1",650,80,20,2500,0,"Low Risk",1,0,6
"EG_WAL_11101","Asyut","Basic",263,80,11,5000,1,"Medium Risk",1,0,2
"EG_WAL_11844","Asyut","Basic",694,80,11,1000,0,"Low Risk",1,0,2
"EG_WAL_11798","Cairo","Basic",264,80,24,2500,0,"Low Risk",1,0,6
"EG_WAL_12374","Alexandria","Verified_Tier1",193,80,20,1000,0,"Low Risk",1,0,6
"EG_WAL_12480","Cairo","Verified_Tier1",631,80,21,1000,0,"Low Risk",1,0,6
"EG_WAL_12696","Alexandria","Verified_Tier1",561,80,16,1000,0,"Low Risk",1,0,4
"EG_WAL_12749","Giza","Basic",657,80,9,0,0,"Low Risk",1,0,2
"EG_WAL_11112","Cairo","Basic",282,80,19,5000,0,"Low Risk",1,0,5
"EG_WAL_11393","Giza","Basic",630,80,16,2500,0,"Low Risk",1,0,4
"EG_WAL_11224","Giza","Basic",215,80,24,1000,1,"Medium Risk",1,0,6
"EG_WAL_10748","Asyut","Verified_Tier1",522,80,22,500,0,"Low Risk",1,0,6
"EG_WAL_12362","Cairo","Basic",191,80,18,2500,0,"Low Risk",1,0,5
"EG_WAL_12014","Giza","Verified_Tier1",634,80,20,5000,0,"Low Risk",1,0,6
"EG_WAL_11037","Alexandria","Merchant",326,80,12,500,1,"Medium Risk",1,0,2
"EG_WAL_10898","Cairo","Verified_Tier1",676,80,20,1000,0,"Low Risk",1,0,6
"EG_WAL_11369","Cairo","Verified_Tier1",42,80,15,5000,0,"Low Risk",1,0,4
"EG_WAL_10200","Giza","Verified_Tier1",488,80,19,500,2,"Medium Risk",1,0,6
"EG_WAL_14807","Asyut","Verified_Tier1",285,80,16,5000,0,"Low Risk",1,0,4
"EG_WAL_10915","Giza","Basic",594,80,14,1000,2,"Medium Risk",1,0,3
"EG_WAL_11448","Asyut","Verified_Tier1",231,80,15,2500,0,"Low Risk",1,0,3
"EG_WAL_14375","Giza","Verified_Tier1",356,80,15,1000,1,"Medium Risk",1,0,4
"EG_WAL_14116","Asyut","Basic",607,80,20,5000,0,"Low Risk",1,0,6
"EG_WAL_11847","Cairo","Merchant",650,80,11,2500,2,"Medium Risk",1,0,2
"EG_WAL_12147","Cairo","Verified_Tier1",713,80,15,2500,1,"Medium Risk",1,0,3
"EG_WAL_12584","Giza","Basic",102,80,15,500,0,"Low Risk",1,0,4
"EG_WAL_11658","Cairo","Verified_Tier1",36,80,11,500,0,"Low Risk",1,0,2
"EG_WAL_14568","Cairo","Verified_Tier1",559,80,22,2500,0,"Low Risk",1,0,6
"EG_WAL_12183","Cairo","Verified_Tier1",331,80,9,2500,0,"Low Risk",1,0,2
"EG_WAL_13784","Gharbia","Basic",264,80,15,500,0,"Low Risk",1,0,4
"EG_WAL_10475","Asyut","Verified_Tier1",604,80,15,1000,0,"Low Risk",1,0,4
"EG_WAL_11416","Cairo","Basic",340,80,9,5000,0,"Low Risk",1,0,2
"EG_WAL_12318","Giza","Basic",221,80,19,1000,0,"Low Risk",1,0,5
"EG_WAL_11866","Cairo","Verified_Tier1",627,80,15,1000,2,"Medium Risk",1,0,3
"EG_WAL_11353","Alexandria","Merchant",87,80,20,500,1,"Medium Risk",1,0,6
"EG_WAL_11703","Giza","Basic",250,80,18,5000,1,"Medium Risk",1,0,5
"EG_WAL_10848","Giza","Basic",485,80,19,500,0,"Low Risk",1,0,5
"EG_WAL_12409","Giza","Verified_Tier1",542,80,19,2500,1,"Medium Risk",1,0,5
"EG_WAL_11121","Asyut","Basic",704,80,19,1000,1,"Medium Risk",1,0,5
"EG_WAL_14691","Cairo","Basic",288,80,12,1000,0,"Low Risk",1,0,2
"EG_WAL_11737","Cairo","Basic",625,80,12,500,1,"Medium Risk",1,0,2
"EG_WAL_14451","Giza","Basic",466,80,14,0,1,"Medium Risk",1,0,3
"EG_WAL_13756","Cairo","Verified_Tier1",289,80,23,1000,0,"Low Risk",1,0,6
"EG_WAL_12228","Cairo","Verified_Tier1",94,80,9,500,0,"Low Risk",1,0,2
"EG_WAL_11438","Cairo","Basic",517,80,13,2500,0,"Low Risk",1,0,3
"EG_WAL_13680","Alexandria","Basic",514,80,13,5000,0,"Low Risk",1,0,3
"EG_WAL_12056","Giza","Verified_Tier1",326,80,32,500,0,"Low Risk",1,0,6
"EG_WAL_12427","Asyut","Verified_Tier1",551,80,10,5000,0,"Low Risk",1,0,2
"EG_WAL_13130","Gharbia","Merchant",41,80,13,2500,0,"Low Risk",1,0,3
"EG_WAL_12716","Giza","Merchant",422,80,14,1000,5,"High Risk",1,0,3
"EG_WAL_14258","Cairo","Basic",592,80,22,5000,0,"Low Risk",1,0,6
"EG_WAL_12396","Cairo","Basic",346,80,17,2500,0,"Low Risk",1,0,4
"EG_WAL_13965","Alexandria","Verified_Tier1",284,80,14,2500,0,"Low Risk",1,0,3
"EG_WAL_13931","Cairo","Verified_Tier1",385,80,14,1000,0,"Low Risk",1,0,3
"EG_WAL_14541","Giza","Basic",393,80,15,2500,1,"Medium Risk",1,0,4
"EG_WAL_10468","Cairo","Merchant",583,80,16,500,0,"Low Risk",1,0,4
"EG_WAL_13154","Giza","Basic",144,80,13,500,0,"Low Risk",1,0,3
"EG_WAL_14611","Cairo","Verified_Tier1",263,80,10,0,3,"Medium Risk",1,0,2
"EG_WAL_10143","Cairo","Basic",117,80,17,5000,0,"Low Risk",1,0,4
"EG_WAL_14190","Alexandria","Basic",641,79,14,1000,0,"Low Risk",1,0,3
"EG_WAL_13436","Cairo","Verified_Tier1",66,79,16,500,0,"Low Risk",1,0,4
"EG_WAL_14924","Cairo","Basic",272,79,19,0,1,"Medium Risk",1,0,5
"EG_WAL_14614","Cairo","Verified_Tier1",677,79,14,1000,2,"Medium Risk",1,0,3
"EG_WAL_14327","Asyut","Verified_Tier1",150,79,11,500,0,"Low Risk",1,0,2
"EG_WAL_14579","Giza","Basic",237,79,17,500,0,"Low Risk",1,0,4
"EG_WAL_10873","Giza","Basic",578,79,11,5000,0,"Low Risk",1,0,2
"EG_WAL_10738","Giza","Verified_Tier1",379,79,17,2500,0,"Low Risk",1,0,4
"EG_WAL_10418","Alexandria","Verified_Tier1",295,79,19,1000,6,"High Risk",1,1,5
"EG_WAL_11345","Giza","Verified_Tier1",372,79,18,500,0,"Low Risk",1,0,5
"EG_WAL_12788","Asyut","Basic",526,79,9,5000,0,"Low Risk",1,0,2
"EG_WAL_13683","Cairo","Basic",661,79,20,2500,0,"Low Risk",1,0,6
"EG_WAL_11718","Asyut","Verified_Tier1",509,79,20,1000,0,"Low Risk",1,0,6
"EG_WAL_10070","Alexandria","Basic",665,79,18,2500,0,"Low Risk",1,0,5
"EG_WAL_14729","Cairo","Verified_Tier1",37,79,12,1000,1,"Medium Risk",1,0,2
"EG_WAL_12999","Gharbia","Basic",237,79,12,1000,0,"Low Risk",1,0,2
"EG_WAL_12995","Gharbia","Basic",75,79,22,1000,0,"Low Risk",1,0,6
"EG_WAL_11246","Cairo","Basic",80,79,16,500,1,"Medium Risk",1,0,4
"EG_WAL_14385","Giza","Verified_Tier1",678,79,19,2500,2,"Medium Risk",1,0,6
"EG_WAL_14092","Giza","Verified_Tier1",485,79,9,2500,2,"Medium Risk",1,0,2
"EG_WAL_11740","Gharbia","Basic",181,79,18,500,0,"Low Risk",1,0,5
"EG_WAL_13252","Giza","Basic",535,79,17,500,0,"Low Risk",1,0,4
"EG_WAL_11921","Cairo","Verified_Tier1",347,79,18,1000,0,"Low Risk",1,0,5
"EG_WAL_11199","Cairo","Verified_Tier1",311,79,19,500,0,"Low Risk",1,0,5
